"player_id","name","position","season","week","team","opponent","snaps","pass_attempts","completions","pass_yards","air_yards_passing","pass_touchdowns","interceptions","carries","rush_yards","rush_touchdowns","targets","receptions","receiving_yards","air_yards","receiving_touchdowns","scrimmage_yards","total_touchdowns","total_touches","opportunities","evaded_tackles","yards_created","snap_share","pass_yards_per_attempt","yards_per_carry","yards_per_target","yards_per_reception","yards_per_touch","yards_per_opportunity","opportunity_share","target_share","air_yards_share","fantasy_points","fantasy_points_per_target","fantasy_points_per_opportunity","juke_rate","hog_rate","deep_ball_pass_attempts","deep_ball_pass_completions","deep_targets","contested_targets","contested_catches","red_zone_pass_attempts","red_zone_carries","red_zone_targets","red_zone_receptions","red_zone_opportunities","red_zone_touches","end_zone_targets","red_zone_completions","pass_attempts_inside_5","pass_attempts_inside_10","carries_inside_5","carries_inside_10","targets_inside_5","targets_inside_10","routes_run","man_coverage_routes","man_coverage_targets","zone_coverage_routes","zone_coverage_targets","routes_won","routes_won_vs_man","routes_won_vs_zone","average_cushion","shotgun_snaps","play_action_snaps","hurries","hurry_up_snaps","light_front_carries","heavy_front_carries","yards_blocked","danger_plays","drops","burned_cb","interceptable_passes","big_hits_taken","sacks_taken","shotgun_carries","shotgun_targets","first_downs_rushing","first_downs_receiving","first_downs_passing","three_or_greater_separation_yards_at_target","plays_5_or_greater_yards_created"
"AK-0050","Alvin Kamara","RB",2020,12,"NO","DEN",30,0,0,0,0,0,0,11,54,0,2,1,-2,-2,0,52,0,12,13,1,4,0.5,0,4.9,-1,-2,4.3,4,0.361,0.143,0,6.2,3.1,0.5,8.3e-06,0.067,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,1,1,1,0,1,4.5,20,2,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
"AK-0050","Alvin Kamara","RB",2020,13,"NO","ATL",48,0,0,0,0,0,0,15,88,1,3,2,9,0,0,97,1,17,18,4,49,0.658,0,5.9,3,4.5,5.7,5.4,0.72,0.081,0,17.7,5.9,1,2.35e-05,0.062,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,2,3,39,0,0,0,0,1,0,3,3,2,0,0,0,2
"AK-0050","Alvin Kamara","RB",2020,14,"NO","PHI",46,0,0,0,0,0,0,11,50,1,10,7,44,0,0,94,1,18,21,6,19,0.793,0,4.5,4.4,6.3,5.2,4.5,0.808,0.27,0,22.4,2.2,1.1,3.33e-05,0.217,0,0,0,1,0,0,2,1,1,3,3,0,0,0,0,1,2,0,0,7,0,0,7,0,0,0,0,7.6,28,9,0,1,0,3,31,0,2,0,0,1,0,1,9,2,2,0,0,2
"AK-0050","Alvin Kamara","RB",2020,15,"NO","KC",39,0,0,0,0,0,0,11,54,0,6,3,40,-4,1,94,1,14,17,3,8,0.765,0,4.9,6.7,13.3,6.7,5.5,0.68,0.182,0,18.4,3.1,1.1,2.14e-05,0.154,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,4.5,31,0,0,5,2,0,43,0,1,0,0,1,0,5,6,1,2,0,0,0
"AK-0050","Alvin Kamara","RB",2020,16,"NO","MIN",44,0,0,0,0,0,0,22,155,6,5,3,17,-1,0,172,6,25,27,10,59,0.603,0,7,3.4,5.7,6.9,6.4,0.587,0.179,0,56.2,11.2,2.1,4e-05,0.114,0,0,0,1,0,0,11,2,1,13,12,1,0,0,0,3,6,0,1,5,1,1,4,1,1,0,1,4.8,16,3,0,0,9,7,96,0,1,0,0,3,0,1,4,3,1,0,0,5
"AK-0343","Adrian Killins Jr.","RB",2020,4,"PHI","SF",9,0,0,0,0,0,0,1,-12,0,1,1,2,0,0,-10,0,2,2,0,0,0.161,0,-12,2,2,-5,-5,0.087,0.038,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AK-0650","A.J. Klein","CB",2020,1,NA,"NYJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0387","Allen Lazard","WR",2020,1,"GB","MIN",66,0,0,0,0,0,0,1,19,0,4,4,63,42,1,82,1,5,5,0,0,0.868,0,19,15.8,15.8,16.4,16.4,0.128,0.098,0.114,18.2,4.6,3.6,0,0.061,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,38,32,3,5,1,4,3,1,3.5,38,8,0,5,0,0,19,0,0,0,0,0,0,0,3,1,2,0,2,0
"AL-0387","Allen Lazard","WR",2020,2,"GB","DET",56,0,0,0,0,0,0,0,0,0,5,3,45,62,0,45,0,3,5,0,0,0.862,0,0,9,15,15,9,0.125,0.167,0.256,7.5,1.5,1.5,0,0.089,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,20,4,4,1,3,2,1,5.2,35,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0
"AL-0387","Allen Lazard","WR",2020,3,"GB","NO",55,0,0,0,0,0,0,1,-2,0,8,6,146,106,1,144,1,7,9,0,0,0.948,0,-2,18.2,24.3,20.6,16,0.3,0.267,0.469,26.4,3.3,2.9,0,0.145,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,29,25,6,5,2,7,5,2,2.8,32,13,0,1,1,0,0,0,1,1,0,0,0,0,4,0,4,0,2,0
"AL-0387","Allen Lazard","WR",2020,11,"GB","IND",34,0,0,0,0,0,0,0,0,0,4,2,18,35,0,18,0,2,4,0,0,0.618,0,0,4.5,9,9,4.5,0.2,0.121,0.141,3.8,0.9,0.9,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,16,3,2,0,2,4.3,25,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0
"AL-0387","Allen Lazard","WR",2020,12,"GB","CHI",31,0,0,0,0,0,0,0,0,0,6,4,23,56,1,23,1,4,6,0,0,0.456,0,0,3.8,5.8,5.8,3.8,0.167,0.207,0.303,12.3,2.1,2.1,0,0.194,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,19,5,2,14,4,4,1,3,3.7,12,7,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,2,0
"AL-0387","Allen Lazard","WR",2020,13,"GB","PHI",41,0,0,0,0,0,0,0,0,0,4,3,50,56,0,50,0,3,4,0,0,0.695,0,0,12.5,16.7,16.7,12.5,0.16,0.125,0.181,8,2,2,0,0.098,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,2,14,2,3,1,2,4,21,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3,0
"AL-0387","Allen Lazard","WR",2020,14,"GB","DET",43,0,0,0,0,0,0,0,0,0,3,2,19,19,0,19,0,2,3,0,0,0.672,0,0,6.3,9.5,9.5,6.3,0.107,0.097,0.1,3.9,1.3,1.3,0,0.07,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20,7,1,13,2,2,1,1,4.5,26,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0
"AL-0387","Allen Lazard","WR",2020,15,"GB","CAR",47,0,0,0,0,0,0,0,0,0,6,5,56,22,0,56,0,5,6,0,0,0.839,0,0,9.3,11.2,11.2,9.3,0.214,0.231,0.22,10.6,1.8,1.8,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,2,16,4,0,0,0,5.1,31,10,0,1,0,0,0,0,1,0,0,0,0,0,6,0,2,0,4,0
"AL-0387","Allen Lazard","WR",2020,16,"GB","TEN",42,0,0,0,0,0,0,0,0,0,2,2,14,8,0,14,0,2,2,0,0,0.677,0,0,7,7,7,7,0.057,0.083,0.054,3.4,1.7,1.7,0,0.048,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10,3,1,6,1,2,1,1,5.1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
"AL-0387","Allen Lazard","WR",2020,17,"GB","CHI",34,0,0,0,0,0,0,0,0,0,4,2,17,31,0,17,0,2,4,0,0,0.791,0,0,4.2,8.5,8.5,4.2,0.182,0.167,0.323,3.7,0.9,0.9,0,0.118,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20,6,0,13,4,0,0,0,3.3,20,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
"AL-0650","Anthony Levine","CB",2020,1,NA,"CLE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,2,NA,"HOU",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,9,NA,"IND",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,11,NA,"TEN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,13,NA,"DAL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,14,NA,"CLE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,15,NA,"JAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,16,NA,"NYG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL-0650","Anthony Levine","CB",2020,17,NA,"CIN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0175","Austin Mack","WR",2020,6,"NYG","WAS",30,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0.667,0,0,1,1,1,1,0.048,0.056,0.009,1.1,1.1,1.1,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,8,1,1,0,1,5.1,21,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"AM-0175","Austin Mack","WR",2020,9,"NYG","WAS",32,0,0,0,0,0,0,0,0,0,5,4,72,44,0,72,0,4,5,0,0,0.457,0,0,14.4,18,18,14.4,0.152,0.152,0.5,11.2,2.2,2.2,0,0.156,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,14,12,4,3,1,4,3,1,5.7,24,2,0,8,0,0,0,0,0,1,0,0,0,0,5,0,3,0,1,0
"AM-0175","Austin Mack","WR",2020,10,"NYG","PHI",24,0,0,0,0,0,0,0,0,0,1,1,9,7,0,9,0,1,1,0,0,0.375,0,0,9,9,9,9,0.032,0.036,0.035,1.9,1.9,1.9,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,1,1,0,1,5.1,12,5,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"AM-0175","Austin Mack","WR",2020,16,"NYG","BAL",27,0,0,0,0,0,0,0,0,0,3,0,0,32,0,0,0,0,3,0,0,0.509,0,0,0,0,0,0,0.231,0.073,0.091,0,0,0,0,0.111,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,20,12,1,10,2,1,0,1,4.8,26,6,0,18,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
"AM-0175","Austin Mack","WR",2020,17,"NYG","DAL",15,0,0,0,0,0,0,0,0,0,1,1,9,1,0,9,0,1,1,0,0,0.283,0,0,9,9,9,9,0.053,0.04,0.004,1.9,1.9,1.9,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,1,1,0,1,2.7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AM-0250","Avonte Maddox","CB",2020,1,NA,"WAS",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,2,NA,"LA",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.939,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,3,NA,"CIN",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,6,NA,"BAL",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,7,NA,"NYG",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.036,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,8,NA,"DAL",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,10,NA,"NYG",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,11,NA,"CLE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.154,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,12,NA,"SEA",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.889,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,13,NA,"GB",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0250","Avonte Maddox","CB",2020,14,NA,"NO",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,1,"MIN","GB",19,0,0,0,0,0,0,6,50,0,4,4,30,0,0,80,0,10,10,2,8,0.404,0,8.3,7.5,7.5,8,8,0.417,0.16,0,12,3,1.2,2e-05,0.211,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,13,1,0,5,6,0,42,0,0,0,0,1,0,3,4,3,2,0,0,1
"AM-0825","Alexander Mattison","RB",2020,2,"MIN","IND",8,0,0,0,0,0,0,3,13,0,2,1,3,0,0,16,0,4,5,1,3,0.182,0,4.3,1.5,3,4,3.2,0.227,0.087,0,2.6,1.3,0.5,2.5e-05,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,10,0,1,0,0,3,0,1,1,0,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,3,"MIN","TEN",14,0,0,0,0,0,0,8,27,0,0,0,0,0,0,27,0,8,8,2,13,0.233,0,3.4,0,0,3.4,3.4,0.216,0,0,2.7,0,0.3,2.5e-05,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1,14,0,0,0,0,0,0,2,0,1,0,0,0,2
"AM-0825","Alexander Mattison","RB",2020,4,"MIN","HOU",14,0,0,0,0,0,0,7,17,1,0,0,0,0,0,17,1,7,7,2,3,0.226,0,2.4,0,0,2.4,2.4,0.184,0,0,7.7,0,1.1,2.86e-05,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,14,0,0,0,0,1,0,1,0,1,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,5,"MIN","SEA",40,0,0,0,0,0,0,20,112,0,3,3,24,0,0,136,0,23,23,3,28,0.5,0,5.6,8,8,5.9,5.9,0.469,0.079,0,16.6,5.5,0.7,1.3e-05,0.075,0,0,0,1,1,0,6,0,0,6,6,0,0,0,0,0,2,0,0,3,1,0,2,0,0,0,0,3.7,9,4,0,1,1,8,84,0,0,0,0,0,0,1,1,7,1,0,1,2
"AM-0825","Alexander Mattison","RB",2020,6,"MIN","ATL",25,0,0,0,0,0,0,10,26,0,2,1,4,25,0,30,0,11,12,3,10,0.51,0,2.6,2,4,2.7,2.5,0.667,0.057,0.081,4,2,0.3,2.73e-05,0.08,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,2,2,0,0,3,3,1,0,0,0,0,0,3,5,7,0,2,4,3,16,0,0,0,0,0,0,2,1,1,0,0,0,1
"AM-0825","Alexander Mattison","RB",2020,8,"MIN","GB",5,0,0,0,0,0,0,3,8,0,0,0,0,0,0,8,0,3,3,1,2,0.104,0,2.7,0,0,2.7,2.7,0.081,0,0,0.8,0,0.3,3.33e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,9,"MIN","DET",14,0,0,0,0,0,0,12,69,0,0,0,0,0,0,69,0,12,12,2,33,0.259,0,5.8,0,0,5.8,5.8,0.324,0,0,6.9,0,0.6,1.67e-05,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,36,0,0,0,0,0,0,1,0,2,0,0,0,3
"AM-0825","Alexander Mattison","RB",2020,10,"MIN","CHI",3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,2,2,0,0,0.043,0,2,0,0,2,2,0.054,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,11,"MIN","DAL",3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,6,0,1,1,0,0,0.051,0,6,0,0,6,6,0.029,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,12,"MIN","CAR",12,0,0,0,0,0,0,2,6,0,0,0,0,0,0,6,0,2,2,1,2,0.171,0,3,0,0,3,3,0.08,0,0,0.6,0,0.3,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0825","Alexander Mattison","RB",2020,15,"MIN","CHI",5,0,0,0,0,0,0,1,1,0,1,1,14,0,0,15,0,2,2,0,0,0.079,0,1,14,14,7.5,7.5,0.065,0.033,0,2.5,2.5,1.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"AM-0825","Alexander Mattison","RB",2020,17,"MIN","DET",45,0,0,0,0,0,0,21,95,1,3,3,50,0,1,145,2,24,24,7,48,0.634,0,4.5,16.7,16.7,6,6,0.686,0.079,0,29.5,9.8,1.2,2.92e-05,0.067,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,2,4,0,0,1,0,0,1,0,0,0,0,7,6,9,0,0,2,9,47,0,0,0,0,1,0,3,0,5,1,0,1,4
"AM-0850","Arthur Maulet","CB",2020,1,NA,"BUF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AM-0850","Arthur Maulet","CB",2020,8,NA,"KC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
